date,hour,demand
2021-05-13,17,87.49956281973935
2021-05-13,18,88.24916887686318
2021-05-13,19,80.81352135505415
2021-05-13,20,59.90718156373393
2021-05-13,21,63.29480877414285
2021-05-13,22,57.20800373697583
2021-05-13,23,54.81689534427586
2021-05-14,0,59.10642525769575
2021-05-14,1,57.293483590906476
2021-05-14,2,63.45007220530994
2021-05-14,3,60.01655086185277
2021-05-14,5,55.17949956040968
2021-05-14,6,50.996012859019224
2021-05-14,7,65.40361686110265
2021-05-14,8,68.77291467800616
2021-05-14,9,75.05588676806404
2021-05-14,10,82.80764038849314
2021-05-14,11,89.86269944030035
2021-05-14,12,90.48448775931695
2021-05-14,13,89.54269589409277
2021-05-14,14,90.31487002924572
2021-05-14,15,93.81173674757852
2021-05-14,16,92.1863701459044
2021-05-14,17,98.99994763661391
2021-05-14,18,96.67806598011973
2021-05-14,19,83.7957747768308
2021-05-14,20,72.57325073721164
2021-05-14,21,74.28679750464137
2021-05-14,22,58.6410507747303
2021-05-14,23,60.02367700835113
2021-05-15,0,62.57456525180996
2021-05-15,1,66.03618212884928
2021-05-15,2,66.26250723685787
2021-05-15,5,59.25735689699306
2021-05-15,7,63.790208262115144
2021-05-15,8,61.07741708609875
2021-05-15,9,72.03279664165163
2021-05-15,10,84.18371643759276
2021-05-15,11,95.96141844339317
2021-05-15,12,117.13048652653396
2021-05-15,13,111.17616286303596
2021-05-15,14,111.41611823119894
2021-05-15,15,112.00363866696857
2021-05-15,16,106.79815525729853
2021-05-15,17,103.74751551918993
2021-05-15,18,94.53962625331597
2021-05-15,19,82.86469833982108
2021-05-15,20,77.22893429221529
2021-05-15,21,76.2350224700042
2021-05-15,22,63.65311262229013
2021-05-15,23,60.8071246066562
2021-05-16,0,62.91718212063351
2021-05-16,1,68.90282123379023
2021-05-16,2,68.90573039696137
2021-05-16,3,63.81738591004999
2021-05-16,4,60.405407709411534
2021-05-16,6,60.830959555932026
2021-05-16,7,63.65456697026595
2021-05-16,8,58.102364334830725
2021-05-16,9,68.45012782064364
2021-05-16,10,75.46599021904228
2021-05-16,11,94.53254292822736
2021-05-16,12,111.21051215480367
2021-05-16,13,108.84503649913052
2021-05-16,14,107.61785157056063
2021-05-16,15,108.71573028904336
2021-05-16,16,107.44711247234235
2021-05-16,17,105.40326560443302
2021-05-16,18,99.56370260949961
2021-05-16,19,83.78845156741649
2021-05-16,20,69.21790046504196
2021-05-16,21,69.92629040615455
2021-05-16,22,57.25062252328753
2021-05-16,23,55.126909663027035
2021-05-17,4,45.04365638451859
2021-05-17,5,44.73989585534379
2021-05-17,6,54.71955038230269
2021-05-17,7,73.70390494960489
2021-05-17,8,77.19993558971905
2021-05-17,9,79.98606209785365
2021-05-17,10,72.39626530075867
2021-05-17,11,73.46838225746282
2021-05-17,12,81.16393713515214
2021-05-17,13,83.57446103552084
2021-05-17,14,78.66492167674517
2021-05-17,15,81.9178818597356
2021-05-17,16,78.84409451737733
2021-05-17,17,80.36570762115643
2021-05-17,18,87.38885474340833
2021-05-17,19,77.6711046798417
2021-05-17,20,64.10078866004724
2021-05-17,21,58.84575671800479
2021-05-17,22,42.87703336912218
2021-05-17,23,43.32886002664239
2021-05-18,0,54.84357823044877
2021-05-18,1,45.89984028126513
2021-05-18,2,48.24651938526903
2021-05-18,5,38.14232677422527
2021-05-18,6,48.243176363173674
2021-05-18,7,71.78028429545913
2021-05-18,8,75.88632661802181
2021-05-18,9,74.12277155888277
2021-05-18,10,71.18391128378178
2021-05-18,11,69.16087982892631
2021-05-18,12,72.82145660554859
2021-05-18,13,71.75796720668416
2021-05-18,14,73.3777441065997
2021-05-18,15,72.52862186233702
2021-05-18,16,78.74039021079834
2021-05-18,17,82.53403243167037
2021-05-18,18,90.93666381950644
2021-05-18,19,75.73451814012205
2021-05-18,20,63.210124188799306
2021-05-18,21,57.44761278401589
2021-05-18,22,49.36258420033182
2021-05-18,23,54.64369072632586
2021-05-19,0,57.876282275068874
2021-05-19,5,44.313115782590266
2021-05-19,6,50.56056575774101
2021-05-19,7,74.77744108614252
2021-05-19,8,79.6262256468644
2021-05-19,9,75.29884536616774
2021-05-19,10,76.50323965771713
2021-05-19,11,74.54272507297884
2021-05-19,12,74.4571656449026
2021-05-19,13,73.97177023071606
2021-05-19,14,69.7138498173002
2021-05-19,15,70.88775392598639
2021-05-19,16,77.55694491811668
2021-05-19,17,85.4525811349604
2021-05-19,18,89.67217094573924
2021-05-19,19,78.55047818020759
2021-05-19,20,62.967858248568625
2021-05-19,21,59.024370933775955
2021-05-19,22,57.305473824364135
2021-05-19,23,61.06853841058084
2021-05-20,0,49.03287119317163
2021-05-20,1,52.04111316063233
2021-05-20,3,51.280231911793244
2021-05-20,5,43.20070787046431
2021-05-20,6,50.2617992284583
2021-05-20,7,73.15143022066633
2021-05-20,8,78.34602462880032
2021-05-20,9,75.87113517753943
2021-05-20,10,82.11439153990031
2021-05-20,11,79.04794031261807
2021-05-20,12,82.85433813089642
2021-05-20,13,81.19796205319194
2021-05-20,14,73.58988163977608
2021-05-20,15,76.00171157415497
2021-05-20,16,79.6403624317921
2021-05-20,17,84.81331177545476
2021-05-20,18,87.69074609549114
2021-05-20,19,75.72349417021033
2021-05-20,20,64.41398225375423
2021-05-20,21,63.6705167114225
2021-05-20,22,59.65097524134386
2021-05-20,23,58.72077917753822
2021-05-21,0,50.03365706028781
2021-05-21,1,53.48965044409795
2021-05-21,2,61.26316499361297
2021-05-21,5,44.869178478426726
2021-05-21,6,48.38852412179023
2021-05-21,7,70.7631604195643
2021-05-21,8,74.76620475868349
2021-05-21,9,77.21983631881525
2021-05-21,10,85.03192370053105
2021-05-21,11,92.98472678764841
2021-05-21,12,98.19487042024235
2021-05-21,13,84.66608334432347
2021-05-21,14,84.1389441234272
2021-05-21,15,88.63995094240865
2021-05-21,16,87.67358797259268
2021-05-21,17,93.5844775539494
2021-05-21,18,91.36020362981249
2021-05-21,19,84.90264679084603
2021-05-21,20,72.29860174994619
2021-05-21,21,68.05306587764179
2021-05-21,22,66.76585919672615
2021-05-21,23,62.17918578748308
2021-05-22,0,64.81636316613354
2021-05-22,1,64.15177451198778
2021-05-22,2,64.19970216409064
2021-05-22,4,54.92086793270039
2021-05-22,5,55.56685120997426
2021-05-22,6,56.47298818695593
2021-05-22,7,68.55535602988225
2021-05-22,8,72.65451216465573
2021-05-22,9,81.2023388232542
2021-05-22,10,103.52063154714259
2021-05-22,11,105.5863812206299
2021-05-22,12,121.9611880354363
2021-05-22,13,117.39826791021255
2021-05-22,14,119.2728920289825
2021-05-22,15,122.34743142051853
2021-05-22,16,119.0077653926528
2021-05-22,17,102.01981741713195
2021-05-22,18,97.30417966942804
2021-05-22,19,83.30808103987056
2021-05-22,20,77.20707676063742
2021-05-22,21,71.95058934760333
2021-05-22,22,68.46345997295934
2021-05-22,23,62.38257187370415
2021-05-23,0,71.17272082266115
2021-05-23,1,66.94774884785699
2021-05-23,2,66.8924897042549
2021-05-23,3,57.713369183973356
2021-05-23,5,58.3477721046156
2021-05-23,6,58.365336184258396
2021-05-23,7,69.22167026620892
2021-05-23,8,70.9111549012163
2021-05-23,9,79.27602847202361
2021-05-23,10,89.77765242781581
2021-05-23,11,103.3640542926812
2021-05-23,12,116.06089870834245
2021-05-23,13,118.66111586072734
2021-05-23,14,104.41823206492367
2021-05-23,15,111.55586442976167
2021-05-23,16,109.66924966158945
2021-05-23,17,97.59153964274785
2021-05-23,18,103.10602009235092
2021-05-23,19,88.80611829100503
2021-05-23,20,70.90840602682684
2021-05-23,21,67.84475171966169
2021-05-23,22,64.54300755854675
2021-05-23,23,60.32577794481233
2021-05-24,0,67.39541234032711
2021-05-24,1,53.56255417097645
2021-05-24,3,49.053726441857485
2021-05-24,4,46.46671934405484
2021-05-24,5,41.86153648413136
2021-05-24,6,54.73057402643863
2021-05-24,8,79.15101785510244
2021-05-24,9,78.47596164972829
2021-05-24,10,77.21968828439675
2021-05-24,11,78.65302303017233
2021-05-24,12,87.20363196685675
2021-05-24,13,87.40091652421626
2021-05-24,14,78.00804076421177
2021-05-24,15,79.18700594243442
2021-05-24,16,83.05824625768022
2021-05-24,17,85.83911729101584
2021-05-24,18,93.98413551965686
2021-05-24,19,78.97315245622673
2021-05-24,20,63.821817399861814
2021-05-24,21,59.20923825628127
2021-05-24,22,60.00312925315926
2021-05-24,23,60.6318104448745
2021-05-25,0,62.95726462674581
2021-05-25,5,45.68372387206209
2021-05-25,6,53.328856278857515
2021-05-25,7,66.55731324444676
2021-05-25,8,77.8221847439398
2021-05-25,9,77.33347793062073
2021-05-25,10,79.26657966745418
2021-05-25,11,76.36107853733807
2021-05-25,12,80.75278733271738
2021-05-25,13,75.90699411632444
2021-05-25,14,69.28546344249632
2021-05-25,15,70.35728570445922
2021-05-25,16,76.23344055748134
2021-05-25,17,82.2276567347082
2021-05-25,18,92.4007188760999
2021-05-25,19,72.46097230740884
2021-05-25,20,64.5271086533462
2021-05-25,21,60.75358985369816
2021-05-25,22,61.42788315810252
2021-05-25,23,61.20435907172532
2021-05-26,0,63.75607675140223
2021-05-26,1,55.0330138416486
2021-05-26,5,50.231360910907014
2021-05-26,6,53.086429726498146
2021-05-26,7,67.02546401232799
2021-05-26,8,75.36740281476254
2021-05-26,9,78.45416512840083
2021-05-26,10,79.23564189636221
2021-05-26,11,76.18681941971172
2021-05-26,12,77.81058473561222
2021-05-26,13,72.76780278149221
2021-05-26,14,66.79667891961623
2021-05-26,15,69.62564112095379
2021-05-26,16,76.68758033597523
2021-05-26,17,83.92217891092939
2021-05-26,18,88.54317458798823
2021-05-26,19,79.44981209795758
2021-05-26,20,67.33937794628355
2021-05-26,21,60.12015642363188
2021-05-26,22,59.17402950313492
2021-05-26,23,59.18181740384264
2021-05-27,0,60.75860986588649
2021-05-27,1,53.77708452310952
2021-05-27,3,56.460508583432635
2021-05-27,5,52.02185954334895
2021-05-27,6,52.65422196134389
2021-05-27,7,70.05103738434481
2021-05-27,8,77.85372165168394
2021-05-27,9,77.086261480294
2021-05-27,10,83.84777643419176
2021-05-27,11,78.22101616656104
2021-05-27,12,83.37456196290341
2021-05-27,13,76.82471305007182
2021-05-27,14,71.81564918819585
2021-05-27,15,80.17849557910533
2021-05-27,16,82.84015109899516
2021-05-27,17,91.0373612999475
2021-05-27,18,91.23570301748451
2021-05-27,19,87.5503631914896
2021-05-27,20,67.05347618823303
2021-05-27,21,60.70244876216534
2021-05-27,22,59.00753760854059
2021-05-27,23,55.38751275882018
2021-05-28,0,59.90519877456568
2021-05-28,1,54.145370468518045
2021-05-28,2,66.47254086744452
2021-05-28,3,59.65142943076038
2021-05-28,5,51.031108786415324
2021-05-28,6,53.12363612201962
2021-05-28,7,73.37288703591865
2021-05-28,8,75.21256839793928
2021-05-28,9,75.31583353153316
2021-05-28,10,93.42486028692716
2021-05-28,11,104.19533339607156
2021-05-28,12,105.5875003994526
2021-05-28,13,112.5900543768208
2021-05-28,14,113.96030785681515
2021-05-28,15,120.763513454641
2021-05-28,16,110.92966400192813
2021-05-28,17,118.57588437178117
2021-05-28,18,114.00391823057515
2021-05-28,19,96.33722103964037
2021-05-28,20,99.78124990092621
2021-05-28,21,101.23701575974661
2021-05-28,22,84.31019430027506
2021-05-28,23,71.54220973128808
2021-05-29,0,61.25441744285486
2021-05-29,1,54.78516959989378
2021-05-29,2,68.02513411747826
2021-05-29,3,57.32280512091286
2021-05-29,5,50.265292182332544
2021-05-29,6,52.46762722667707
2021-05-29,7,72.44907275827636
2021-05-29,8,73.82229057908522
2021-05-29,9,84.53376796023029
2021-05-29,10,106.81522170505147
2021-05-29,11,128.09526595118106
2021-05-29,12,177.9885122936776
2021-05-29,13,182.5346807699998
2021-05-29,14,176.88934342690015
2021-05-29,15,173.62327064161258
2021-05-29,16,161.4845886596844
2021-05-29,17,148.1937456648672
2021-05-29,18,134.1109696004265
2021-05-29,19,124.59444694764619
2021-05-29,20,107.74469897166826
2021-05-29,21,123.39784990027638
2021-05-29,22,96.0765741729432
2021-05-29,23,73.4055333731063
2021-05-30,0,62.58684475259542
2021-05-30,1,55.71919434891846
2021-05-30,2,66.46231994867051
2021-05-30,3,57.57784656075879
2021-05-30,4,50.22651732943516
2021-05-30,6,54.53594796888399
2021-05-30,7,75.02506758687011
2021-05-30,8,74.93167175139158
2021-05-30,9,85.64413597870889
2021-05-30,10,106.70092648744327
2021-05-30,11,138.17624915858568
2021-05-30,12,203.89675632677665
2021-05-30,13,209.03066358908313
2021-05-30,14,194.53590394180134
2021-05-30,15,193.3860607694808
2021-05-30,16,174.65063164939352
2021-05-30,17,151.37245299628287
2021-05-30,18,131.39836339500258
2021-05-30,19,133.41056128049854
2021-05-30,20,133.1514574099155
2021-05-30,21,175.9580547931959
2021-05-30,22,124.67420632784392
2021-05-30,23,89.56699906833643
2021-05-31,0,66.95019520030414
2021-05-31,1,55.616866111017316
2021-05-31,2,57.300494850675044
2021-05-31,5,43.876553786301145
2021-05-31,6,47.75388410492861
2021-05-31,7,82.1974903166687
2021-05-31,8,93.5047932107963
2021-05-31,9,85.67354991061862
2021-05-31,10,89.73208193603105
2021-05-31,11,81.56985075181251
2021-05-31,12,94.17093928964749
2021-05-31,13,94.49136843968282
2021-05-31,14,98.35936566446159
2021-05-31,15,103.69738423379752
2021-05-31,16,102.77125453106095
2021-05-31,17,103.38075533771303
2021-05-31,18,105.7158628845852
2021-05-31,19,102.31920219328782
2021-05-31,20,78.26106783528755
2021-05-31,21,92.81644651250187
2021-05-31,22,82.01858354378578
2021-05-31,23,76.19717941070112
2021-06-01,0,57.33045422917497
2021-06-01,1,46.24180723282331
2021-06-01,2,50.094363946200076
2021-06-01,5,47.68651259395783
2021-06-01,6,50.703734313330315
2021-06-01,7,68.44269003921627
2021-06-01,8,78.90652259820851
2021-06-01,9,84.45748533680857
2021-06-01,10,90.14919579768318
2021-06-01,11,91.52694816617304
2021-06-01,12,95.87547736565878
2021-06-01,13,95.05625417840713
2021-06-01,14,87.75771732786723
2021-06-01,15,92.2348080200653
2021-06-01,16,93.53967072542395
2021-06-01,17,100.72403100651698
2021-06-01,18,101.77475842246989
2021-06-01,19,93.95354855074135
2021-06-01,20,72.21545195846244
2021-06-01,21,73.69024166493291
2021-06-01,22,71.18261998917747
2021-06-01,23,67.03390822499587
2021-06-02,0,56.21205099989991
2021-06-02,2,58.91941596072117
2021-06-02,5,51.02763550967049
2021-06-02,6,50.36424424640121
2021-06-02,7,67.3682757423334
2021-06-02,8,77.30588183098874
2021-06-02,9,84.2218341080878
2021-06-02,10,85.3140045689624
2021-06-02,11,84.23237124470324
2021-06-02,12,89.25070218761486
2021-06-02,13,89.60564384455667
2021-06-02,14,85.99699284907327
2021-06-02,15,89.68870755799497
2021-06-02,16,94.34330032627514
2021-06-02,17,100.67828113532227
2021-06-02,18,105.93069397222291
2021-06-02,19,92.96130310932895
2021-06-02,20,70.07013884293059
2021-06-02,21,74.27344723621171
2021-06-02,22,62.830522311700975
2021-06-02,23,68.5803655057828
2021-06-03,0,51.78761932253239
2021-06-03,2,56.405134931022545
2021-06-03,5,51.16288875482356
2021-06-03,6,48.70924768325532
2021-06-03,7,67.12390675440597
2021-06-03,8,74.93078705387673
2021-06-03,9,86.02689323900456
2021-06-03,10,86.34799070600596
2021-06-03,11,81.69980083409116
2021-06-03,12,88.88928714613846
2021-06-03,13,93.0883142757225
2021-06-03,14,89.27979552083968
2021-06-03,15,97.09528833421115
2021-06-03,16,92.36349077284962
2021-06-03,17,97.65335491980174
2021-06-03,18,104.22102739729168
2021-06-03,19,92.79401870088398
2021-06-03,20,67.01073395222473
2021-06-03,21,74.90853539265905
2021-06-03,22,58.47725532923986
2021-06-03,23,67.71248101057164
2021-06-04,0,54.59338389625431
2021-06-04,1,50.57090298236541
2021-06-04,2,54.5923042416324
2021-06-04,4,51.8134747053394
2021-06-04,5,50.66064480795008
2021-06-04,6,49.09635168352243
2021-06-04,7,64.82005335698867
2021-06-04,8,71.48445320485004
2021-06-04,9,84.99688069839833
2021-06-04,10,94.20483584425543
2021-06-04,11,106.36417395356887
2021-06-04,12,117.02293206883814
2021-06-04,13,125.29047432330867
2021-06-04,14,118.94571263965804
2021-06-04,15,122.00483684889547
2021-06-04,16,113.0467909482552
2021-06-04,17,111.4794807849683
2021-06-04,18,113.61736132426688
2021-06-04,19,104.998520715759
2021-06-04,20,141.6966791663268
2021-06-04,21,176.76913485600414
2021-06-04,22,110.87342551402926
2021-06-04,23,83.06696495596317
2021-06-05,0,69.4385149984456
2021-06-05,1,58.32122923050841
2021-06-05,2,62.904490351830674
2021-06-05,3,57.56714314982811
2021-06-05,5,57.149774566339474
2021-06-05,6,55.28173197054305
2021-06-05,7,65.35504913796925
2021-06-05,8,71.26044339623101
2021-06-05,9,91.40465262163512
2021-06-05,10,123.48880886215505
2021-06-05,11,151.3223937120614
2021-06-05,12,217.83443653471443
2021-06-05,13,234.95897630843587
2021-06-05,14,224.3714297596066
2021-06-05,15,215.91543905061957
2021-06-05,16,198.08078772016117
2021-06-05,17,167.22036431992444
2021-06-05,18,141.60565704164438
2021-06-05,19,128.7346098716383
2021-06-05,20,150.6317997964584
2021-06-05,21,187.44516251161826
2021-06-05,22,120.67189004186916
2021-06-05,23,89.37471123613055
2021-06-06,0,70.47332116966125
2021-06-06,1,56.15090473308438
2021-06-06,2,64.10646245036384
2021-06-06,3,55.508448333435965
2021-06-06,6,53.25755524232507
2021-06-06,8,73.45884860911166
2021-06-06,9,87.08733175024406
2021-06-06,10,113.12256576350785
2021-06-06,11,144.0036093259693
2021-06-06,12,195.92180229934513
2021-06-06,13,205.0845567721248
2021-06-06,14,194.60886241538708
2021-06-06,15,196.15373485649062
2021-06-06,16,182.07746046519023
2021-06-06,17,154.5248590621025
2021-06-06,18,135.43413460136247
2021-06-06,19,117.77369513388388
2021-06-06,20,140.54388295862213
2021-06-06,21,179.7121321922086
2021-06-06,22,119.40642438871333
2021-06-06,23,90.95215356349311
2021-06-07,0,52.128385490940516
2021-06-07,1,40.7344184518994
2021-06-07,2,44.95703361792948
2021-06-07,4,42.716867275397696
2021-06-07,5,44.15031388672101
2021-06-07,6,51.53709132001704
2021-06-07,7,71.43499087653578
2021-06-07,8,82.23749341664532
2021-06-07,9,82.65085930088561
2021-06-07,10,79.02869066787625
2021-06-07,11,90.11755211506589
2021-06-07,12,107.50899985939685
2021-06-07,13,105.34494503754621
2021-06-07,14,97.32966372999567
2021-06-07,15,100.991178115982
2021-06-07,16,90.6219304746126
2021-06-07,17,100.75907540443399
2021-06-07,18,104.72215878493256
2021-06-07,19,95.84426651480047
2021-06-07,20,71.17701708898683
2021-06-07,21,66.79123664797038
2021-06-07,22,59.04770556054555
2021-06-07,23,59.66802504837763
2021-06-08,0,50.24239222917642
2021-06-08,1,44.56299373015226
2021-06-08,4,47.12450576238221
2021-06-08,6,54.89094730568905
2021-06-08,7,66.45071415743425
2021-06-08,8,81.35196006359446
2021-06-08,9,77.13452101674122
2021-06-08,10,78.52034392986968
2021-06-08,11,78.74881740765217
2021-06-08,12,92.43559211294709
2021-06-08,13,97.85263260678894
2021-06-08,14,91.1350279405023
2021-06-08,15,97.60526317952068
2021-06-08,16,88.78556105146355
2021-06-08,17,100.85948750817485
2021-06-08,18,107.1261069540922
2021-06-08,19,97.17028522210373
2021-06-08,20,72.53716237717266
2021-06-08,21,66.35528289699926
2021-06-08,22,65.62541140040972
2021-06-08,23,65.10932841469341
2021-06-09,0,54.82828041157651
2021-06-09,1,48.12779346138196
2021-06-09,6,54.242135926142694
2021-06-09,7,66.15600264053137
2021-06-09,8,78.87302965203828
2021-06-09,9,76.58449820703855
2021-06-09,10,79.11360510715973
2021-06-09,11,74.09935391704789
2021-06-09,12,82.64127736962219
2021-06-09,13,88.19802209720618
2021-06-09,14,91.12769457391981
2021-06-09,15,96.0512706369128
2021-06-09,16,88.11044381735672
2021-06-09,17,95.12733554079168
2021-06-09,18,101.52656494764652
2021-06-09,19,95.63817441073581
2021-06-09,20,73.00292574697657
2021-06-09,21,66.17843343197089
2021-06-09,22,63.004193619846845
2021-06-09,23,64.82101366666785
2021-06-10,0,52.583948067754996
2021-06-10,1,52.20695775863847
2021-06-10,2,55.32353981903991
2021-06-10,3,54.073139615337595
2021-06-10,5,54.83958976963402
2021-06-10,6,58.068213358138564
2021-06-10,7,71.117634816713
2021-06-10,8,79.22390959738492
2021-06-10,9,78.77694672013625
2021-06-10,10,81.81540771683831
2021-06-10,11,73.45869888564737
2021-06-10,12,88.27751807531497
2021-06-10,13,88.99312896134623
2021-06-10,14,88.22558192540905
2021-06-10,15,101.31917643831079
2021-06-10,16,89.83051670508235
2021-06-10,17,92.50442949581674
2021-06-10,18,97.97078471487629
2021-06-10,19,92.89861762437081
2021-06-10,20,72.52735073396576
2021-06-10,21,67.89066019142099
2021-06-10,22,61.9445082996355
2021-06-10,23,65.55395453264599
2021-06-11,0,59.40450311343842
2021-06-11,1,58.71596683251855
2021-06-11,2,63.55427140345193
2021-06-11,5,55.867062365399846
2021-06-11,6,59.86162109033742
2021-06-11,7,73.05622428111172
2021-06-11,8,79.57916745477877
2021-06-11,9,83.20706339231847
2021-06-11,10,94.95685335545595
2021-06-11,11,96.07038641151442
2021-06-11,12,115.57165191511507
2021-06-11,13,119.82204131520558
2021-06-11,14,111.55430781056845
2021-06-11,15,119.75619815193875
2021-06-11,16,114.97639681255168
2021-06-11,17,112.85096480524217
2021-06-11,18,101.97773023149804
2021-06-11,19,98.81289119716679
2021-06-11,20,124.4299001686245
2021-06-11,21,159.9279408749574
2021-06-11,22,102.32851613520435
2021-06-11,23,79.18696348620423
2021-06-12,0,64.62469831424661
2021-06-12,1,61.33370178272369
2021-06-12,2,72.94444324694786
2021-06-12,3,65.59773465794567
2021-06-12,6,56.218531239072334
2021-06-12,7,71.75119082640066
2021-06-12,8,72.18041771161555
2021-06-12,9,80.48316149994888
2021-06-12,10,108.86618505508275
2021-06-12,11,136.24779034726447
2021-06-12,12,171.86892856746758
2021-06-12,13,193.9610667211057
2021-06-12,14,191.18451252553783
2021-06-12,15,190.63663105784377
2021-06-12,16,173.64082752833278
2021-06-12,17,152.3131135290073
2021-06-12,18,138.9785151974037
2021-06-12,19,117.97386769119157
2021-06-12,20,122.20169459822948
2021-06-12,21,149.70313810123662
2021-06-12,22,99.27214338762974
2021-06-12,23,78.36853174008691
2021-06-13,0,66.1076925645874
2021-06-13,1,60.9015145146234
2021-06-13,2,74.4136781813454
2021-06-13,3,65.27733866954227
2021-06-13,6,59.995094405314575
2021-06-13,7,73.8564156666664
2021-06-13,8,72.3110498756022
2021-06-13,9,75.37553832498604
2021-06-13,10,99.02948499131028
2021-06-13,11,129.24928077658404
2021-06-13,12,154.9603235840741
2021-06-13,13,166.54725004704417
2021-06-13,14,155.10438683071425
2021-06-13,15,164.91146722671903
2021-06-13,16,149.1489862781256
2021-06-13,17,127.20519543317687
2021-06-13,18,114.991243272746
2021-06-13,19,86.6001210499443
2021-06-13,20,77.39102155191142
2021-06-13,21,95.15022363248009
2021-06-13,22,69.48847627758951
2021-06-13,23,63.65230091472918
2021-06-14,0,45.06562398928949
2021-06-14,1,43.881029417279436
2021-06-14,6,51.013767448809446
2021-06-14,7,77.5137521051308
2021-06-14,8,85.25627647786573
2021-06-14,9,73.87935106578635
2021-06-14,10,77.02389406756474
2021-06-14,11,86.01825694061007
2021-06-14,12,98.78411745554767
2021-06-14,13,99.12590978133085
2021-06-14,14,88.50617533326871
2021-06-14,15,89.09773034120329
2021-06-14,16,79.41599089569957
2021-06-14,17,84.4289474712938
2021-06-14,18,82.56866501860803
2021-06-14,19,74.64240752177611
2021-06-14,20,71.76323711380324
2021-06-14,21,59.19106117146232
2021-06-14,22,64.55573616781881
2021-06-14,23,52.67923709390162
2021-06-15,0,47.94620880161164
2021-06-15,6,55.12525219500358
2021-06-15,7,72.12251110470572
2021-06-15,8,80.255708492434
2021-06-15,9,75.06589567779969
2021-06-15,10,73.7887671763995
2021-06-15,11,73.38134780208358
2021-06-15,12,80.37411660798246
2021-06-15,13,85.72169671335277
2021-06-15,14,78.88057303221363
2021-06-15,15,80.62116698583162
2021-06-15,16,82.63261308435278
2021-06-15,17,84.19819612152932
2021-06-15,18,81.94079277379285
2021-06-15,19,68.86133681375325
2021-06-15,20,71.26195712341007
2021-06-15,21,59.58479790363093
2021-06-15,22,68.09455482582922
2021-06-15,23,60.90823641106377
2021-06-16,0,51.466780922959025
2021-06-16,1,47.91497658699469
2021-06-16,2,51.30025739881013
2021-06-16,5,49.69449303709552
2021-06-16,6,59.454756906420855
2021-06-16,7,70.85869475032271
2021-06-16,8,79.28460702086348
2021-06-16,9,82.09023734885417
2021-06-16,10,77.68559266215127
2021-06-16,11,75.0502171728578
2021-06-16,12,78.83762708196437
2021-06-16,13,76.87000372466389
2021-06-16,14,72.10572273019335
2021-06-16,15,79.28196311671627
2021-06-16,16,82.73104255110042
2021-06-16,17,88.99098558827697
2021-06-16,18,84.98557037957858
2021-06-16,19,71.4493629908024
2021-06-16,20,66.95159758024435
2021-06-16,21,62.46476156969375
2021-06-16,22,61.492315594602196
2021-06-16,23,63.117303991571674
2021-06-17,0,48.13334225019175
2021-06-17,1,46.968262854441896
2021-06-17,3,52.166731131081235
2021-06-17,5,52.02099133375073
2021-06-17,6,59.66823019675915
2021-06-17,7,68.49506512772084
2021-06-17,8,75.78542330036123
2021-06-17,9,77.07662563701892
2021-06-17,10,82.31057405840954
2021-06-17,11,79.64131631011705
2021-06-17,12,83.75862546387432
2021-06-17,13,80.75617344301679
2021-06-17,14,76.18334407948872
2021-06-17,15,87.67178998584941
2021-06-17,16,81.73023875987235
2021-06-17,17,89.01791812069598
2021-06-17,18,84.89554732174932
2021-06-17,19,75.32930538841418
2021-06-17,20,63.59693935305869
2021-06-17,21,63.472165114969
2021-06-17,22,57.287941692615185
2021-06-17,23,61.17430792535872
2021-06-18,0,54.323321715906545
2021-06-18,2,63.090581462460804
2021-06-18,3,56.94278437576598
2021-06-18,5,50.50982523045663
2021-06-18,6,50.60465231054814
2021-06-18,7,69.89605044799579
2021-06-18,8,76.4825928046469
2021-06-18,9,78.72445431747579
2021-06-18,10,83.8685191963504
2021-06-18,11,89.23457979595611
2021-06-18,12,95.19414769130867
2021-06-18,13,93.28658353617939
2021-06-18,14,86.00508072241321
2021-06-18,15,99.0870549414833
2021-06-18,16,96.49218149832359
2021-06-18,17,96.53975144999737
2021-06-18,18,87.05189178796311
2021-06-18,19,66.74873870958643
2021-06-18,20,71.56209684931451
2021-06-18,21,64.5900276880877
2021-06-18,22,62.233586363575895
2021-06-18,23,61.04837653307838
2021-06-19,0,62.24570357814097
2021-06-19,1,61.84792868511841
2021-06-19,2,69.78905209445927
2021-06-19,3,61.59612119477001
2021-06-19,7,68.86766044795111
2021-06-19,8,62.577964999857116
2021-06-19,9,60.971344684123395
2021-06-19,10,79.95266821077396
2021-06-19,11,96.87419500008485
2021-06-19,12,103.60493946399441
2021-06-19,13,113.83018709461314
2021-06-19,14,116.4597230900469
2021-06-19,15,114.51676729872901
2021-06-19,16,101.138074513572
2021-06-19,17,98.72056304684278
2021-06-19,18,86.22412444413693
2021-06-19,19,70.03217907094307
2021-06-19,20,71.17920515345571
2021-06-19,21,63.990537054201674
2021-06-19,22,57.7546460842852
2021-06-19,23,54.867441855432965
2021-06-20,0,62.93225457840376
2021-06-20,1,65.09006061572714
2021-06-20,2,69.2127247093456
2021-06-20,3,61.71611614894485
2021-06-20,4,57.0144348958696
2021-06-20,6,56.024322520195454
2021-06-20,7,66.49854596496857
2021-06-20,8,59.838614849017674
2021-06-20,9,62.470445338992526
2021-06-20,10,74.10557670595796
2021-06-20,11,89.14440458263135
